id,kode_provinsi,nama_provinsi,nama_rumah_sakit,kategori_kunjungan,jumlah_kunjungan,satuan,tahun
767,32,JAWA BARAT,RS MATA BANDUNG EYE CENTER,RAWAT INAP,332,ORANG,2019
768,32,JAWA BARAT,RS MATA BANDUNG EYE CENTER,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
769,32,JAWA BARAT,RS PARU DR H A ROTINSULU,RAWAT JALAN,29602,ORANG,2019
770,32,JAWA BARAT,RS PARU DR H A ROTINSULU,RAWAT INAP,7440,ORANG,2019
771,32,JAWA BARAT,RS PARU DR H A ROTINSULU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
772,32,JAWA BARAT,RS BEDAH HALMAHERA,RAWAT JALAN,25660,ORANG,2019
773,32,JAWA BARAT,RS BEDAH HALMAHERA,RAWAT INAP,1519,ORANG,2019
774,32,JAWA BARAT,RS BEDAH HALMAHERA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
775,32,JAWA BARAT,RS GINJAL H A HABIBIE,RAWAT JALAN,40822,ORANG,2019
776,32,JAWA BARAT,RS GINJAL H A HABIBIE,RAWAT INAP,2480,ORANG,2019
777,32,JAWA BARAT,RS GINJAL H A HABIBIE,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
778,32,JAWA BARAT,RS UMUM DAERAH GUNUNG JATI,RAWAT JALAN,0,ORANG,2019
779,32,JAWA BARAT,RS UMUM DAERAH GUNUNG JATI,RAWAT INAP,0,ORANG,2019
780,32,JAWA BARAT,RS UMUM DAERAH GUNUNG JATI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
781,32,JAWA BARAT,RS UMUM TK. III CIREMAI,RAWAT JALAN,0,ORANG,2019
782,32,JAWA BARAT,RS UMUM TK. III CIREMAI,RAWAT INAP,0,ORANG,2019
783,32,JAWA BARAT,RS UMUM TK. III CIREMAI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
784,32,JAWA BARAT,RS IBU DAN ANAK PANTI ABDI DHARMA,RAWAT JALAN,0,ORANG,2019
785,32,JAWA BARAT,RS IBU DAN ANAK PANTI ABDI DHARMA,RAWAT INAP,0,ORANG,2019
786,32,JAWA BARAT,RS IBU DAN ANAK PANTI ABDI DHARMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
787,32,JAWA BARAT,RS UMUM PELABUHAN CIREBON,RAWAT JALAN,0,ORANG,2019
788,32,JAWA BARAT,RS UMUM PELABUHAN CIREBON,RAWAT INAP,0,ORANG,2019
789,32,JAWA BARAT,RS UMUM PELABUHAN CIREBON,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
790,32,JAWA BARAT,RS IBU DAN ANAK PUTERA BAHAGIA,RAWAT JALAN,0,ORANG,2019
791,32,JAWA BARAT,RS IBU DAN ANAK PUTERA BAHAGIA,RAWAT INAP,0,ORANG,2019
792,32,JAWA BARAT,RS IBU DAN ANAK PUTERA BAHAGIA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
793,32,JAWA BARAT,RS UMUM BUDI LUHUR,RAWAT JALAN,0,ORANG,2019
794,32,JAWA BARAT,RS UMUM BUDI LUHUR,RAWAT INAP,0,ORANG,2019
795,32,JAWA BARAT,RS UMUM BUDI LUHUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
796,32,JAWA BARAT,RS UMUM BUDI ASTA,RAWAT JALAN,0,ORANG,2019
797,32,JAWA BARAT,RS UMUM BUDI ASTA,RAWAT INAP,0,ORANG,2019
798,32,JAWA BARAT,RS UMUM BUDI ASTA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
799,32,JAWA BARAT,RS UMUM MUHAMMADIYAH,RAWAT JALAN,0,ORANG,2019
800,32,JAWA BARAT,RS UMUM MUHAMMADIYAH,RAWAT INAP,0,ORANG,2019
801,32,JAWA BARAT,RS UMUM MUHAMMADIYAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
802,32,JAWA BARAT,RS UMUM MEDIMAS,RAWAT JALAN,0,ORANG,2019
803,32,JAWA BARAT,RS UMUM MEDIMAS,RAWAT INAP,0,ORANG,2019
804,32,JAWA BARAT,RS UMUM MEDIMAS,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
805,32,JAWA BARAT,RS UMUM SUMBER HURIP,RAWAT JALAN,0,ORANG,2019
806,32,JAWA BARAT,RS UMUM SUMBER HURIP,RAWAT INAP,0,ORANG,2019
807,32,JAWA BARAT,RS UMUM SUMBER HURIP,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
808,32,JAWA BARAT,RS IBU DAN ANAK CAHAYA BUNDA,RAWAT JALAN,0,ORANG,2019
809,32,JAWA BARAT,RS IBU DAN ANAK CAHAYA BUNDA,RAWAT INAP,0,ORANG,2019
810,32,JAWA BARAT,RS IBU DAN ANAK CAHAYA BUNDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
811,32,JAWA BARAT,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,RAWAT JALAN,323363,ORANG,2019
812,32,JAWA BARAT,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,RAWAT INAP,46364,ORANG,2019
813,32,JAWA BARAT,RS UMUM DAERAH DR. CHASBULLAH ABDULMADJID,KUNJUNGAN GANGGUAN JIWA,16793,ORANG,2019
814,32,JAWA BARAT,RS UMUM MEKAR SARI BEKASI,RAWAT JALAN,75992,ORANG,2019
815,32,JAWA BARAT,RS UMUM MEKAR SARI BEKASI,RAWAT INAP,6042,ORANG,2019
816,32,JAWA BARAT,RS UMUM MEKAR SARI BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
817,32,JAWA BARAT,RS UMUM BUDI LESTARI,RAWAT JALAN,0,ORANG,2019
818,32,JAWA BARAT,RS UMUM BUDI LESTARI,RAWAT INAP,0,ORANG,2019
819,32,JAWA BARAT,RS UMUM BUDI LESTARI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
820,32,JAWA BARAT,RS UMUM HELSA,RAWAT JALAN,0,ORANG,2019
821,32,JAWA BARAT,RS UMUM HELSA,RAWAT INAP,0,ORANG,2019
822,32,JAWA BARAT,RS UMUM HELSA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
823,32,JAWA BARAT,RS UMUM SETO HASBADI,RAWAT JALAN,0,ORANG,2019
824,32,JAWA BARAT,RS UMUM SETO HASBADI,RAWAT INAP,0,ORANG,2019
825,32,JAWA BARAT,RS UMUM SETO HASBADI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
826,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI BARAT,RAWAT JALAN,0,ORANG,2019
827,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI BARAT,RAWAT INAP,0,ORANG,2019
828,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI BARAT,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
829,32,JAWA BARAT,RS UMUM HERMINA BEKASI,RAWAT JALAN,501699,ORANG,2019
830,32,JAWA BARAT,RS UMUM HERMINA BEKASI,RAWAT INAP,74419,ORANG,2019
831,32,JAWA BARAT,RS UMUM HERMINA BEKASI,KUNJUNGAN GANGGUAN JIWA,418,ORANG,2019
832,32,JAWA BARAT,RS UMUM BHAKTI KARTINI,RAWAT JALAN,127663,ORANG,2019
833,32,JAWA BARAT,RS UMUM BHAKTI KARTINI,RAWAT INAP,5147,ORANG,2019
834,32,JAWA BARAT,RS UMUM BHAKTI KARTINI,KUNJUNGAN GANGGUAN JIWA,2208,ORANG,2019
835,32,JAWA BARAT,RS UMUM RAWA LUMBU,RAWAT JALAN,78500,ORANG,2019
836,32,JAWA BARAT,RS UMUM RAWA LUMBU,RAWAT INAP,5004,ORANG,2019
837,32,JAWA BARAT,RS UMUM RAWA LUMBU,KUNJUNGAN GANGGUAN JIWA,285,ORANG,2019
838,32,JAWA BARAT,RS UMUM BELLA,RAWAT JALAN,0,ORANG,2019
839,32,JAWA BARAT,RS UMUM BELLA,RAWAT INAP,0,ORANG,2019
840,32,JAWA BARAT,RS UMUM BELLA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
841,32,JAWA BARAT,RS UMUM GRAHA JUANDA,RAWAT JALAN,42024,ORANG,2019
842,32,JAWA BARAT,RS UMUM GRAHA JUANDA,RAWAT INAP,5565,ORANG,2019
843,32,JAWA BARAT,RS UMUM GRAHA JUANDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
844,32,JAWA BARAT,RS UMUM ANANDA,RAWAT JALAN,0,ORANG,2019
845,32,JAWA BARAT,RS UMUM ANANDA,RAWAT INAP,0,ORANG,2019
846,32,JAWA BARAT,RS UMUM ANANDA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
847,32,JAWA BARAT,RS UMUM ANNA MEDIKA,RAWAT JALAN,182693,ORANG,2019
848,32,JAWA BARAT,RS UMUM ANNA MEDIKA,RAWAT INAP,12366,ORANG,2019
849,32,JAWA BARAT,RS UMUM ANNA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
850,32,JAWA BARAT,RS UMUM CITRA HARAPAN,RAWAT JALAN,0,ORANG,2019
851,32,JAWA BARAT,RS UMUM CITRA HARAPAN,RAWAT INAP,0,ORANG,2019
852,32,JAWA BARAT,RS UMUM CITRA HARAPAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
853,32,JAWA BARAT,RS UMUM JATI SAMPURNA,RAWAT JALAN,1817,ORANG,2019
854,32,JAWA BARAT,RS UMUM JATI SAMPURNA,RAWAT INAP,0,ORANG,2019
855,32,JAWA BARAT,RS UMUM JATI SAMPURNA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
856,32,JAWA BARAT,RS UMUM ST ELISABETH,RAWAT JALAN,100318,ORANG,2019
857,32,JAWA BARAT,RS UMUM ST ELISABETH,RAWAT INAP,4471,ORANG,2019
858,32,JAWA BARAT,RS UMUM ST ELISABETH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
859,32,JAWA BARAT,RS UMUM ISLAM DR. SUBKI ABDULKADIR,RAWAT JALAN,0,ORANG,2019
860,32,JAWA BARAT,RS UMUM ISLAM DR. SUBKI ABDULKADIR,RAWAT INAP,0,ORANG,2019
861,32,JAWA BARAT,RS UMUM ISLAM DR. SUBKI ABDULKADIR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
862,32,JAWA BARAT,RS UMUM SILOAM BEKASI SEPANJANG JAYA,RAWAT JALAN,0,ORANG,2019
863,32,JAWA BARAT,RS UMUM SILOAM BEKASI SEPANJANG JAYA,RAWAT INAP,0,ORANG,2019
864,32,JAWA BARAT,RS UMUM SILOAM BEKASI SEPANJANG JAYA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
865,32,JAWA BARAT,RS UMUM PERMATA CIBUBUR,RAWAT JALAN,0,ORANG,2019
866,32,JAWA BARAT,RS UMUM PERMATA CIBUBUR,RAWAT INAP,0,ORANG,2019
867,32,JAWA BARAT,RS UMUM PERMATA CIBUBUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
868,32,JAWA BARAT,RS UMUM SENTOSA,RAWAT JALAN,0,ORANG,2019
869,32,JAWA BARAT,RS UMUM SENTOSA,RAWAT INAP,0,ORANG,2019
870,32,JAWA BARAT,RS UMUM SENTOSA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
871,32,JAWA BARAT,RS UMUM PERMATA BEKASI,RAWAT JALAN,0,ORANG,2019
872,32,JAWA BARAT,RS UMUM PERMATA BEKASI,RAWAT INAP,0,ORANG,2019
873,32,JAWA BARAT,RS UMUM PERMATA BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
874,32,JAWA BARAT,RS IBU DAN ANAK KARUNIA KASIH,RAWAT JALAN,0,ORANG,2019
875,32,JAWA BARAT,RS IBU DAN ANAK KARUNIA KASIH,RAWAT INAP,0,ORANG,2019
876,32,JAWA BARAT,RS IBU DAN ANAK KARUNIA KASIH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
877,32,JAWA BARAT,RS UMUM MASMITRA,RAWAT JALAN,0,ORANG,2019
878,32,JAWA BARAT,RS UMUM MASMITRA,RAWAT INAP,0,ORANG,2019
879,32,JAWA BARAT,RS UMUM MASMITRA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
880,32,JAWA BARAT,RS UMUM JUWITA,RAWAT JALAN,0,ORANG,2019
881,32,JAWA BARAT,RS UMUM JUWITA,RAWAT INAP,0,ORANG,2019
882,32,JAWA BARAT,RS UMUM JUWITA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
883,32,JAWA BARAT,RS UMUM MITRA KELUARGA CIBUBUR,RAWAT JALAN,154122,ORANG,2019
884,32,JAWA BARAT,RS UMUM MITRA KELUARGA CIBUBUR,RAWAT INAP,7342,ORANG,2019
885,32,JAWA BARAT,RS UMUM MITRA KELUARGA CIBUBUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
886,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI TIMUR,RAWAT JALAN,0,ORANG,2019
887,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI TIMUR,RAWAT INAP,0,ORANG,2019
888,32,JAWA BARAT,RS UMUM MITRA KELUARGA BEKASI TIMUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
889,32,JAWA BARAT,RS IBU DAN ANAK SELASIH MEDIKA,RAWAT JALAN,41695,ORANG,2019
890,32,JAWA BARAT,RS IBU DAN ANAK SELASIH MEDIKA,RAWAT INAP,2095,ORANG,2019
891,32,JAWA BARAT,RS IBU DAN ANAK SELASIH MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
892,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI,RAWAT JALAN,244966,ORANG,2019
893,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI,RAWAT INAP,24550,ORANG,2019
894,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI,KUNJUNGAN GANGGUAN JIWA,916,ORANG,2019
895,32,JAWA BARAT,RS UMUM HERMINA GALAXY,RAWAT JALAN,0,ORANG,2019
896,32,JAWA BARAT,RS UMUM HERMINA GALAXY,RAWAT INAP,0,ORANG,2019
897,32,JAWA BARAT,RS UMUM HERMINA GALAXY,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
898,32,JAWA BARAT,RSIA TAMAN HARAPAN BARU,RAWAT JALAN,0,ORANG,2019
899,32,JAWA BARAT,RSIA TAMAN HARAPAN BARU,RAWAT INAP,0,ORANG,2019
900,32,JAWA BARAT,RSIA TAMAN HARAPAN BARU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
901,32,JAWA BARAT,RS UMUM ANNA MEDIKA,RAWAT JALAN,0,ORANG,2019
902,32,JAWA BARAT,RS UMUM ANNA MEDIKA,RAWAT INAP,0,ORANG,2019
903,32,JAWA BARAT,RS UMUM ANNA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
904,32,JAWA BARAT,RS IBU DAN ANAK RINOVA INTAN,RAWAT JALAN,0,ORANG,2019
905,32,JAWA BARAT,RS IBU DAN ANAK RINOVA INTAN,RAWAT INAP,0,ORANG,2019
906,32,JAWA BARAT,RS IBU DAN ANAK RINOVA INTAN,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
907,32,JAWA BARAT,RS UMUM TAMAN HARAPAN BARU,RAWAT JALAN,0,ORANG,2019
908,32,JAWA BARAT,RS UMUM TAMAN HARAPAN BARU,RAWAT INAP,0,ORANG,2019
909,32,JAWA BARAT,RS UMUM TAMAN HARAPAN BARU,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
910,32,JAWA BARAT,RS UMUM KARTIKA HUSADA,RAWAT JALAN,40920,ORANG,2019
911,32,JAWA BARAT,RS UMUM KARTIKA HUSADA,RAWAT INAP,5767,ORANG,2019
912,32,JAWA BARAT,RS UMUM KARTIKA HUSADA,KUNJUNGAN GANGGUAN JIWA,32,ORANG,2019
913,32,JAWA BARAT,RS UMUM CIKUNIR,RAWAT JALAN,0,ORANG,2019
914,32,JAWA BARAT,RS UMUM CIKUNIR,RAWAT INAP,0,ORANG,2019
915,32,JAWA BARAT,RS UMUM CIKUNIR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
916,32,JAWA BARAT,RS UMUM KARYA MEDIKA BANTAR GEBANG,RAWAT JALAN,0,ORANG,2019
917,32,JAWA BARAT,RS UMUM KARYA MEDIKA BANTAR GEBANG,RAWAT INAP,0,ORANG,2019
918,32,JAWA BARAT,RS UMUM KARYA MEDIKA BANTAR GEBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
919,32,JAWA BARAT,RS UMUM SATRIA MEDIKA,RAWAT JALAN,34125,ORANG,2019
920,32,JAWA BARAT,RS UMUM SATRIA MEDIKA,RAWAT INAP,3281,ORANG,2019
921,32,JAWA BARAT,RS UMUM SATRIA MEDIKA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
922,32,JAWA BARAT,RS UMUM SILOAM BEKASI TIMUR,RAWAT JALAN,0,ORANG,2019
923,32,JAWA BARAT,RS UMUM SILOAM BEKASI TIMUR,RAWAT INAP,0,ORANG,2019
924,32,JAWA BARAT,RS UMUM SILOAM BEKASI TIMUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
925,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI TIMUR,RAWAT JALAN,0,ORANG,2019
926,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI TIMUR,RAWAT INAP,0,ORANG,2019
927,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI TIMUR,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
928,32,JAWA BARAT,RS UMUM MUSTIKA MEDIKA BEKASI,RAWAT JALAN,0,ORANG,2019
929,32,JAWA BARAT,RS UMUM MUSTIKA MEDIKA BEKASI,RAWAT INAP,0,ORANG,2019
930,32,JAWA BARAT,RS UMUM MUSTIKA MEDIKA BEKASI,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
931,32,JAWA BARAT,RS UMUM OMNI PEKAYON,RAWAT JALAN,16659,ORANG,2019
932,32,JAWA BARAT,RS UMUM OMNI PEKAYON,RAWAT INAP,2525,ORANG,2019
933,32,JAWA BARAT,RS UMUM OMNI PEKAYON,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
934,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI UTARA,RAWAT JALAN,0,ORANG,2019
935,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI UTARA,RAWAT INAP,0,ORANG,2019
936,32,JAWA BARAT,RS UMUM AWAL BROS BEKASI UTARA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
937,32,JAWA BARAT,RS UMUM DAERAH JATISAMPURNA,RAWAT JALAN,0,ORANG,2019
938,32,JAWA BARAT,RS UMUM DAERAH JATISAMPURNA,RAWAT INAP,0,ORANG,2019
939,32,JAWA BARAT,RS UMUM DAERAH JATISAMPURNA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
940,32,JAWA BARAT,RS UMUM PONDOK GEDE,RAWAT JALAN,0,ORANG,2019
941,32,JAWA BARAT,RS UMUM PONDOK GEDE,RAWAT INAP,0,ORANG,2019
942,32,JAWA BARAT,RS UMUM PONDOK GEDE,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
943,32,JAWA BARAT,RS UMUM DAERAH BANTAR GEBANG,RAWAT JALAN,0,ORANG,2019
944,32,JAWA BARAT,RS UMUM DAERAH BANTAR GEBANG,RAWAT INAP,0,ORANG,2019
945,32,JAWA BARAT,RS UMUM DAERAH BANTAR GEBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
946,32,JAWA BARAT,RS MITRA KELUARGA PRATAMA,RAWAT JALAN,6710,ORANG,2019
947,32,JAWA BARAT,RS MITRA KELUARGA PRATAMA,RAWAT INAP,593,ORANG,2019
948,32,JAWA BARAT,RS MITRA KELUARGA PRATAMA,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
949,32,JAWA BARAT,RS UMUM HARAPAN DEPOK,RAWAT JALAN,14685,ORANG,2019
950,32,JAWA BARAT,RS UMUM HARAPAN DEPOK,RAWAT INAP,2040,ORANG,2019
951,32,JAWA BARAT,RS UMUM HARAPAN DEPOK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
952,32,JAWA BARAT,RS UMUM BHAKTI YUDHA,RAWAT JALAN,27008,ORANG,2019
953,32,JAWA BARAT,RS UMUM BHAKTI YUDHA,RAWAT INAP,2489,ORANG,2019
954,32,JAWA BARAT,RS UMUM BHAKTI YUDHA,KUNJUNGAN GANGGUAN JIWA,32,ORANG,2019
955,32,JAWA BARAT,RS UMUM TUGU IBU,RAWAT JALAN,133730,ORANG,2019
956,32,JAWA BARAT,RS UMUM TUGU IBU,RAWAT INAP,9920,ORANG,2019
957,32,JAWA BARAT,RS UMUM TUGU IBU,KUNJUNGAN GANGGUAN JIWA,1424,ORANG,2019
958,32,JAWA BARAT,RS UMUM PURI CINERE,RAWAT JALAN,119647,ORANG,2019
959,32,JAWA BARAT,RS UMUM PURI CINERE,RAWAT INAP,9703,ORANG,2019
960,32,JAWA BARAT,RS UMUM PURI CINERE,KUNJUNGAN GANGGUAN JIWA,688,ORANG,2019
961,32,JAWA BARAT,RS UMUM HERMINA DEPOK,RAWAT JALAN,356633,ORANG,2019
962,32,JAWA BARAT,RS UMUM HERMINA DEPOK,RAWAT INAP,51259,ORANG,2019
963,32,JAWA BARAT,RS UMUM HERMINA DEPOK,KUNJUNGAN GANGGUAN JIWA,121,ORANG,2019
964,32,JAWA BARAT,RS IBU DAN ANAK TUMBUH KEMBANG,RAWAT JALAN,60302,ORANG,2019
965,32,JAWA BARAT,RS IBU DAN ANAK TUMBUH KEMBANG,RAWAT INAP,6847,ORANG,2019
966,32,JAWA BARAT,RS IBU DAN ANAK TUMBUH KEMBANG,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
967,32,JAWA BARAT,RS UMUM MEILIA,RAWAT JALAN,79193,ORANG,2019
968,32,JAWA BARAT,RS UMUM MEILIA,RAWAT INAP,7494,ORANG,2019
969,32,JAWA BARAT,RS UMUM MEILIA,KUNJUNGAN GANGGUAN JIWA,119,ORANG,2019
970,32,JAWA BARAT,RS UMUM BUNDA MARGONDA,RAWAT JALAN,83454,ORANG,2019
971,32,JAWA BARAT,RS UMUM BUNDA MARGONDA,RAWAT INAP,6225,ORANG,2019
972,32,JAWA BARAT,RS UMUM BUNDA MARGONDA,KUNJUNGAN GANGGUAN JIWA,917,ORANG,2019
973,32,JAWA BARAT,RS UMUM DAERAH KOTA DEPOK,RAWAT JALAN,124952,ORANG,2019
974,32,JAWA BARAT,RS UMUM DAERAH KOTA DEPOK,RAWAT INAP,7595,ORANG,2019
975,32,JAWA BARAT,RS UMUM DAERAH KOTA DEPOK,KUNJUNGAN GANGGUAN JIWA,542,ORANG,2019
976,32,JAWA BARAT,RS UMUM SIMPANGAN DEPOK,RAWAT JALAN,77210,ORANG,2019
977,32,JAWA BARAT,RS UMUM SIMPANGAN DEPOK,RAWAT INAP,4143,ORANG,2019
978,32,JAWA BARAT,RS UMUM SIMPANGAN DEPOK,KUNJUNGAN GANGGUAN JIWA,4,ORANG,2019
979,32,JAWA BARAT,RS UMUM HASANAH GRAHA AFIAH,RAWAT JALAN,235654,ORANG,2019
980,32,JAWA BARAT,RS UMUM HASANAH GRAHA AFIAH,RAWAT INAP,9957,ORANG,2019
981,32,JAWA BARAT,RS UMUM HASANAH GRAHA AFIAH,KUNJUNGAN GANGGUAN JIWA,276,ORANG,2019
982,32,JAWA BARAT,RS UMUM SENTRA MEDIKA,RAWAT JALAN,130073,ORANG,2019
983,32,JAWA BARAT,RS UMUM SENTRA MEDIKA,RAWAT INAP,14899,ORANG,2019
984,32,JAWA BARAT,RS UMUM SENTRA MEDIKA,KUNJUNGAN GANGGUAN JIWA,725,ORANG,2019
985,32,JAWA BARAT,RS UMUM MITRA KELUARGA DEPOK,RAWAT JALAN,168447,ORANG,2019
986,32,JAWA BARAT,RS UMUM MITRA KELUARGA DEPOK,RAWAT INAP,12528,ORANG,2019
987,32,JAWA BARAT,RS UMUM MITRA KELUARGA DEPOK,KUNJUNGAN GANGGUAN JIWA,144,ORANG,2019
988,32,JAWA BARAT,RS UMUM BHAYANGKARA BRIMOB,RAWAT JALAN,80532,ORANG,2019
989,32,JAWA BARAT,RS UMUM BHAYANGKARA BRIMOB,RAWAT INAP,9556,ORANG,2019
990,32,JAWA BARAT,RS UMUM BHAYANGKARA BRIMOB,KUNJUNGAN GANGGUAN JIWA,207,ORANG,2019
991,32,JAWA BARAT,RS IBU DAN ANAK ASYIFA DEPOK,RAWAT JALAN,14069,ORANG,2019
992,32,JAWA BARAT,RS IBU DAN ANAK ASYIFA DEPOK,RAWAT INAP,1111,ORANG,2019
993,32,JAWA BARAT,RS IBU DAN ANAK ASYIFA DEPOK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
994,32,JAWA BARAT,RS UMUM GRHA PERMATA IBU,RAWAT JALAN,185008,ORANG,2019
995,32,JAWA BARAT,RS UMUM GRHA PERMATA IBU,RAWAT INAP,8362,ORANG,2019
996,32,JAWA BARAT,RS UMUM GRHA PERMATA IBU,KUNJUNGAN GANGGUAN JIWA,3609,ORANG,2019
997,32,JAWA BARAT,RS IBU DAN ANAK SETYA BHAKTI,RAWAT JALAN,2565,ORANG,2019
998,32,JAWA BARAT,RS IBU DAN ANAK SETYA BHAKTI,RAWAT INAP,1153,ORANG,2019
999,32,JAWA BARAT,RS IBU DAN ANAK SETYA BHAKTI,KUNJUNGAN GANGGUAN JIWA,41,ORANG,2019
1000,32,JAWA BARAT,RS JANTUNG DIAGRAM,RAWAT JALAN,2063,ORANG,2019
1001,32,JAWA BARAT,RS JANTUNG DIAGRAM,RAWAT INAP,2343,ORANG,2019
1002,32,JAWA BARAT,RS JANTUNG DIAGRAM,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1003,32,JAWA BARAT,RS UMUM PERMATA DEPOK,RAWAT JALAN,134157,ORANG,2019
1004,32,JAWA BARAT,RS UMUM PERMATA DEPOK,RAWAT INAP,7266,ORANG,2019
1005,32,JAWA BARAT,RS UMUM PERMATA DEPOK,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1006,32,JAWA BARAT,RS UMUM CITRA MEDIKA DEPOK,RAWAT JALAN,8789,ORANG,2019
1007,32,JAWA BARAT,RS UMUM CITRA MEDIKA DEPOK,RAWAT INAP,815,ORANG,2019
1008,32,JAWA BARAT,RS UMUM CITRA MEDIKA DEPOK,KUNJUNGAN GANGGUAN JIWA,8,ORANG,2019
1009,32,JAWA BARAT,RSU CITRA ARAFIQ,RAWAT JALAN,24568,ORANG,2019
1010,32,JAWA BARAT,RSU CITRA ARAFIQ,RAWAT INAP,7337,ORANG,2019
1011,32,JAWA BARAT,RSU CITRA ARAFIQ,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1012,32,JAWA BARAT,RS IBU DAN ANAK BUNDA ALIYAH,RAWAT JALAN,47481,ORANG,2019
1013,32,JAWA BARAT,RS IBU DAN ANAK BUNDA ALIYAH,RAWAT INAP,5890,ORANG,2019
1014,32,JAWA BARAT,RS IBU DAN ANAK BUNDA ALIYAH,KUNJUNGAN GANGGUAN JIWA,0,ORANG,2019
1015,32,JAWA BARAT,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,RAWAT JALAN,22538,ORANG,2019
